counterbalance_lists.group,counterbalance_lists.remaining,get_list.started,get_list.stopped,participant,session,date,expName,psychopyVersion,OS,frameRate,Instructions.started,Instructions.stopped,key_resp.keys,instr_done_touch.x,instr_done_touch.y,instr_done_touch.leftButton,instr_done_touch.midButton,instr_done_touch.rightButton,instr_done_touch.clicked_name,start_instr.thisRepN,start_instr.thisTrialN,start_instr.thisN,start_instr.thisIndex,start_instr.ran,pageN,phase,instruct_text,has_image,instruct_image,showProgress.started,showProgress.stopped,fix.started,fix.stopped,prac.started,prac.stopped,response.keys,response.corr,response.rt,response.duration,touch_resp.x,touch_resp.y,touch_resp.leftButton,touch_resp.midButton,touch_resp.rightButton,touch_resp.time,touch_resp.clicked_name,rt,corr,feedback.started,feedback.stopped,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,TrialID,StimulusType,Condition,PrimeDuration,Prime,Target,corrAns,Instructions_expt.started,Instructions_expt.stopped,key_resp_3.keys,instr_done_touch_3.x,instr_done_touch_3.y,instr_done_touch_3.leftButton,instr_done_touch_3.midButton,instr_done_touch_3.rightButton,instr_done_touch_3.clicked_name,instr_experiment.thisRepN,instr_experiment.thisTrialN,instr_experiment.thisN,instr_experiment.thisIndex,instr_experiment.ran,trialID,flag,maintask.started,maintask.stopped,key_resp_2.keys,key_resp_2.corr,key_resp_2.rt,key_resp_2.duration,targ_click.x,targ_click.y,targ_click.leftButton,targ_click.midButton,targ_click.rightButton,targ_click.time,targ_click.clicked_name,ITI.started,ITI.stopped,probe.started,probe.stopped,click_probe.x,click_probe.y,click_probe.leftButton,click_probe.midButton,click_probe.rightButton,click_probe.time,click_probe.clicked_name,key_resp_probe.keys,key_resp_probe.rt,key_resp_probe.duration,Break.started,Break.stopped,break_done_touch.x,break_done_touch.y,break_done_touch.leftButton,break_done_touch.midButton,break_done_touch.rightButton,break_done_keyboard.keys,list1_trials.thisRepN,list1_trials.thisTrialN,list1_trials.thisN,list1_trials.thisIndex,list1_trials.ran,list_id,item_type,string,font,stim_file,break_done_keyboard.rt,break_done_keyboard.duration,End.started,End.stopped
list1,,0.4668,0.467,31851,001,2025-10-16_16h59.14.122,HW_LDT_1,2024.2.4,MacIntel,119.047619,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,31851,001,2025-10-16_16h59.14.122,HW_LDT_1,2024.2.4,MacIntel,119.047619,0.4873,22.4045,,0.082537616,-0.414756944,1,0,0,instr_done_button,0,0,0,0,1,1,instructions,"INSTRUCTIONS
At the start of each trial, look at the plus sign  (+) in the center of the screen.  This tells you that a trial is about to begin and where to look. Second, the plus sign will disappear and a string of letters will appear. Your task is to determine if the string of letters is a word or not. If the item is a word press the M key (on keyboard)  or touch the word button (phone/tablet).  If the item is not a word,  press the  Z key (on keyboard)  or touch the nonword button (on phone/tablet). The items will be presented for a short time. 
Press the space bar or touch  continue.",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,31851,001,2025-10-16_16h59.14.122,HW_LDT_1,2024.2.4,MacIntel,119.047619,22.4056,26.6014,,0.082537616,-0.414756944,1,0,0,instr_done_button,0,1,1,1,1,2,instructions,"If your device has a keyboard, press the 'Z' key for nonwords and the 'M' key for words.





Press the space bar or touch the button below to continue.",0,keyboard-example.gif,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,31851,001,2025-10-16_16h59.14.122,HW_LDT_1,2024.2.4,MacIntel,119.047619,26.6026,29.0292,,0.082537616,-0.414756944,1,0,0,instr_done_button,0,2,2,2,1,3,instructions,"If you are using a touchscreen only device, use the buttons on the screen. Do not use the mouse.





Press the space bar or touch the button below to continue.",0,touchscreen-example.gif,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,31851,001,2025-10-16_16h59.14.122,HW_LDT_1,2024.2.4,MacIntel,119.047619,29.0307,32.1881,,0.082324219,-0.415867332,1,0,0,instr_done_button,0,3,3,3,1,4,instructions,"It is very important that you respond as quickly and accurately as possible, as each letter string will only be on the screen for two seconds. If you do not respond within this time, the message 'Too slow!' will be displayed and the experiment will progress to the next letter string. The first 20 trials will be practice trials and you will receive feedback on your answers. 

Press the space bar or touch the button below to start the practice trials.",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,31851,001,2025-10-16_16h59.14.122,HW_LDT_1,2024.2.4,MacIntel,119.047619,,,,,,,,,,,,,,,,,,,,32.2147,32.3833,32.3835,32.887,32.8874,34.2752,m,1,1.3671,,[],[],[],[],[],[],[],1.3671,1,34.2754,34.7719,0,0,0,2,1,1003,WORD,"ID",16,almond,ALMOND,m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,31851,001,2025-10-16_16h59.14.122,HW_LDT_1,2024.2.4,MacIntel,119.047619,,,,,,,,,,,,,,,,,,,,34.7733,34.9733,34.9733,35.4704,35.4715,37.2041,z,1,1.7189,,[],[],[],[],[],[],[],1.7189,1,37.2042,37.7022,0,1,1,12,1,1013,NW,UN,33,adveil,SPRINY,z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,31851,001,2025-10-16_16h59.14.122,HW_LDT_1,2024.2.4,MacIntel,119.047619,,,,,,,,,,,,,,,,,,,,37.7036,37.8962,37.8963,38.3959,38.397,39.3285,m,1,0.9194,,[],[],[],[],[],[],[],0.9194,1,39.3287,39.829,0,2,2,1,1,1002,WORD,"ID",33,adjust,ADJUST,m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,31851,001,2025-10-16_16h59.14.122,HW_LDT_1,2024.2.4,MacIntel,119.047619,,,,,,,,,,,,,,,,,,,,39.8304,40.0248,40.0248,40.5249,40.5259,41.2648,m,1,0.7255,,[],[],[],[],[],[],[],0.7255,1,41.2649,41.7671,0,3,3,6,1,1007,WORD,UN,16,tropic,ZOMBIE,m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,31851,001,2025-10-16_16h59.14.122,HW_LDT_1,2024.2.4,MacIntel,119.047619,,,,,,,,,,,,,,,,,,,,41.7682,41.9665,41.9667,42.4626,42.4636,43.088,m,1,0.6091,,[],[],[],[],[],[],[],0.6091,1,43.0881,43.5881,0,4,4,7,1,1008,WORD,UN,16,hurdle,VOLUME,m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,31851,001,2025-10-16_16h59.14.122,HW_LDT_1,2024.2.4,MacIntel,119.047619,,,,,,,,,,,,,,,,,,,,43.5895,43.7878,43.7878,44.2877,44.2885,44.8621,m,1,0.559,,[],[],[],[],[],[],[],0.559,1,44.8623,45.363,0,5,5,5,1,1006,WORD,UN,33,frenzy,OBTAIN,m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,31851,001,2025-10-16_16h59.14.122,HW_LDT_1,2024.2.4,MacIntel,119.047619,,,,,,,,,,,,,,,,,,,,45.3645,45.5626,45.5627,46.0615,46.0625,46.8251,z,1,0.747,,[],[],[],[],[],[],[],0.747,1,46.8252,47.3253,0,6,6,13,1,1014,NW,UN,33,winfer,ROUPET,z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,31851,001,2025-10-16_16h59.14.122,HW_LDT_1,2024.2.4,MacIntel,119.047619,,,,,,,,,,,,,,,,,,,,47.326,47.5256,47.5256,48.0213,48.0223,49.0364,z,1,1.0048,,[],[],[],[],[],[],[],1.0048,1,49.0365,49.537,0,7,7,8,1,1009,NW,"ID",33,aslert,ASLERT,z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,31851,001,2025-10-16_16h59.14.122,HW_LDT_1,2024.2.4,MacIntel,119.047619,,,,,,,,,,,,,,,,,,,,49.5384,49.7371,49.7372,50.2376,50.2385,50.8224,m,1,0.5713,,[],[],[],[],[],[],[],0.5713,1,50.8225,51.3249,0,8,8,4,1,1005,WORD,UN,33,abound,SQUEAK,m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,31851,001,2025-10-16_16h59.14.122,HW_LDT_1,2024.2.4,MacIntel,119.047619,,,,,,,,,,,,,,,,,,,,51.326,51.5205,51.5206,52.021,52.0216,52.8842,z,1,0.853,,[],[],[],[],[],[],[],0.853,1,52.8843,53.3837,0,9,9,10,1,1011,NW,"ID",16,inlade,INLADE,z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,31851,001,2025-10-16_16h59.14.122,HW_LDT_1,2024.2.4,MacIntel,119.047619,,,,,,,,,,,,,,,,,,,,53.3847,53.5831,53.5832,54.079,54.0799,54.7253,z,1,0.6323,,[],[],[],[],[],[],[],0.6323,1,54.7254,55.2252,0,10,10,11,1,1012,NW,"ID",16,rashet,RASHET,z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,31851,001,2025-10-16_16h59.14.122,HW_LDT_1,2024.2.4,MacIntel,119.047619,,,,,,,,,,,,,,,,,,,,55.2265,55.4248,55.4249,55.9251,55.9261,56.6129,z,1,0.6723,,[],[],[],[],[],[],[],0.6723,1,56.613,57.113,0,11,11,9,1,1010,NW,"ID",33,fariny,FARINY,z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,31851,001,2025-10-16_16h59.14.122,HW_LDT_1,2024.2.4,MacIntel,119.047619,,,,,,,,,,,,,,,,,,,,57.1139,57.3132,57.3133,57.8127,57.8138,58.5551,m,1,0.7274,,[],[],[],[],[],[],[],0.7274,1,58.5552,59.0553,0,12,12,3,1,1004,WORD,"ID",16,matrix,MATRIX,m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,31851,001,2025-10-16_16h59.14.122,HW_LDT_1,2024.2.4,MacIntel,119.047619,,,,,,,,,,,,,,,,,,,,59.0565,59.2552,59.2552,59.7549,59.7559,60.3173,m,1,0.5481,,[],[],[],[],[],[],[],0.5481,1,60.3174,60.815,0,13,13,0,1,1001,WORD,"ID",33,utopia,UTOPIA,m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,31851,001,2025-10-16_16h59.14.122,HW_LDT_1,2024.2.4,MacIntel,119.047619,,,,,,,,,,,,,,,,,,,,60.8158,61.0162,61.0163,61.5165,61.5174,62.317,z,1,0.7899,,[],[],[],[],[],[],[],0.7899,1,62.3171,62.8172,0,14,14,14,1,1015,NW,UN,16,miaber,THRALE,z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,31851,001,2025-10-16_16h59.14.122,HW_LDT_1,2024.2.4,MacIntel,119.047619,,,,,,,,,,,,,,,,,,,,62.8182,63.0162,63.0163,63.5166,63.5176,64.2533,z,1,0.7255,,[],[],[],[],[],[],[],0.7255,1,64.2533,64.7475,0,15,15,15,1,1016,NW,UN,16,mushed,WHAISE,z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,31851,001,2025-10-16_16h59.14.122,HW_LDT_1,2024.2.4,MacIntel,119.047619,,,,,,,,,,,,,,,1,end_of_practice,"You have completed the practice trials. During the experimental trials, you will not receive feedback. On some trials you will be asked to report whether the item you just saw was in cursive or print. 
Before you begin, please ensure that you are in a comfortable and quiet location and will not be disturbed for about 15 minutes, as we cannot use your data if you do not complete all the trials. 
 When you are ready to start the experimental trials, please press space or touch the button below.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.7529,67.8339,,0.082324219,-0.415867332,1,0,0,instr_done_button_3,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,31851,001,2025-10-16_16h59.14.122,HW_LDT_1,2024.2.4,MacIntel,119.047619,,,,,,,,,,,,,,,,,,,,67.8431,68.0293,68.0293,68.5293,,,,,,,,,,,,,,1.1213,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,1,1,68.5312,69.6588,z,1,1.1213,,[],[],[],[],[],[],[],69.6591,71.66,71.6603,75.5303,[],[],[],[],[],[],[],m,3.866,,75.5305,75.5322,0.082324219,-0.415867332,0,0,0,,0,0,0,28,1,1,RL,renutal,print,renutal_p.png,,,,
,,,,31851,001,2025-10-16_16h59.14.122,HW_LDT_1,2024.2.4,MacIntel,119.047619,,,,,,,,,,,,,,,,,,,,75.5328,75.7303,75.7303,76.2292,,,,,,,,,,,,,,1.3289,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,2,0,76.2296,77.5635,m,1,1.3289,,[],[],[],[],[],[],[],77.5635,79.5636,79.5637,79.5641,[],[],[],[],[],[],[],,,,79.5642,79.5643,0.082324219,-0.415867332,0,0,0,,0,1,1,115,1,1,word,LOGICAL,cursive,logical_c.png,,,,
,,,,31851,001,2025-10-16_16h59.14.122,HW_LDT_1,2024.2.4,MacIntel,119.047619,,,,,,,,,,,,,,,,,,,,79.5655,79.7601,79.7601,80.2625,,,,,,,,,,,,,,1.036,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,3,0,80.2633,81.3044,m,1,1.036,,[],[],[],[],[],[],[],81.3044,83.2993,83.2994,83.2999,[],[],[],[],[],[],[],,,,83.3,83.3001,0.082324219,-0.415867332,0,0,0,,0,2,2,104,1,1,word,DOMINANT,cursive,dominant_c.png,,,,
,,,,31851,001,2025-10-16_16h59.14.122,HW_LDT_1,2024.2.4,MacIntel,119.047619,,,,,,,,,,,,,,,,,,,,83.3012,83.4998,83.4999,84.0003,,,,,,,,,,,,,,2.2092,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,4,0,84.001,86.2169,z,1,2.2092,,[],[],[],[],[],[],[],86.217,88.2169,88.217,88.2172,[],[],[],[],[],[],[],,,,88.2174,88.2175,0.082324219,-0.415867332,0,0,0,,0,3,3,48,1,1,TL,cemerony,cursive,cemerony_c.png,,,,
,,,,31851,001,2025-10-16_16h59.14.122,HW_LDT_1,2024.2.4,MacIntel,119.047619,,,,,,,,,,,,,,,,,,,,88.2188,88.4127,88.4127,88.917,,,,,,,,,,,,,,0.7747,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,5,0,88.9175,89.6958,m,1,0.7747,,[],[],[],[],[],[],[],89.6958,91.6913,91.6914,91.6918,[],[],[],[],[],[],[],,,,91.6919,91.692,0.082324219,-0.415867332,0,0,0,,0,4,4,97,1,1,word,COVERAGE,print,coverage_p.png,,,,
,,,,31851,001,2025-10-16_16h59.14.122,HW_LDT_1,2024.2.4,MacIntel,119.047619,,,,,,,,,,,,,,,,,,,,91.6933,91.8889,91.8889,92.3872,,,,,,,,,,,,,,0.7108,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,6,0,92.3878,93.1039,m,1,0.7108,,[],[],[],[],[],[],[],93.104,95.1003,95.1003,95.1006,[],[],[],[],[],[],[],,,,95.1006,95.1007,0.082324219,-0.415867332,0,0,0,,0,5,5,129,1,1,word,PARENT,cursive,parent_c.png,,,,
,,,,31851,001,2025-10-16_16h59.14.122,HW_LDT_1,2024.2.4,MacIntel,119.047619,,,,,,,,,,,,,,,,,,,,95.1017,95.3,95.3002,95.8003,,,,,,,,,,,,,,0.7943,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,7,0,95.8009,96.6005,m,1,0.7943,,[],[],[],[],[],[],[],96.6006,98.5999,98.5999,98.6002,[],[],[],[],[],[],[],,,,98.6003,98.6005,0.082324219,-0.415867332,0,0,0,,0,6,6,148,1,1,word,SALINE,print,saline_p.png,,,,
,,,,31851,001,2025-10-16_16h59.14.122,HW_LDT_1,2024.2.4,MacIntel,119.047619,,,,,,,,,,,,,,,,,,,,98.6017,98.8005,98.8006,99.3002,,,,,,,,,,,,,,0.5602,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,8,0,99.3008,99.8669,m,1,0.5602,,[],[],[],[],[],[],[],99.8669,101.8658,101.8659,101.866,[],[],[],[],[],[],[],,,,101.8661,101.8662,0.082324219,-0.415867332,0,0,0,,0,7,7,88,1,1,word,CAMERA,cursive,camera_c.png,,,,
,,,,31851,001,2025-10-16_16h59.14.122,HW_LDT_1,2024.2.4,MacIntel,119.047619,,,,,,,,,,,,,,,,,,,,101.8674,102.0622,102.0623,102.5627,,,,,,,,,,,,,,0.5625,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,9,0,102.5633,103.1293,m,1,0.5625,,[],[],[],[],[],[],[],103.1294,105.1269,105.1269,105.1272,[],[],[],[],[],[],[],,,,105.1273,105.1274,0.082324219,-0.415867332,0,0,0,,0,8,8,94,1,1,word,CLINICAL,cursive,clinical_c.png,,,,
,,,,31851,001,2025-10-16_16h59.14.122,HW_LDT_1,2024.2.4,MacIntel,119.047619,,,,,,,,,,,,,,,,,,,,105.1287,105.3249,105.3249,105.8284,,,,,,,,,,,,,,1.6161,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,10,0,105.829,107.4503,z,1,1.6161,,[],[],[],[],[],[],[],107.4503,109.4496,109.4496,109.4498,[],[],[],[],[],[],[],,,,109.4499,109.4502,0.082324219,-0.415867332,0,0,0,,0,9,9,53,1,1,TL,dentisy,cursive,dentisy_c.png,,,,
,,,,31851,001,2025-10-16_16h59.14.122,HW_LDT_1,2024.2.4,MacIntel,119.047619,,,,,,,,,,,,,,,,,,,,109.4513,109.6463,109.6463,110.1463,,,,,,,,,,,,,,1.6099,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,11,0,110.1468,111.7629,z,1,1.6099,,[],[],[],[],[],[],[],111.763,113.7628,113.7629,113.763,[],[],[],[],[],[],[],,,,113.763,113.7631,0.082324219,-0.415867332,0,0,0,,0,10,10,15,1,1,RL,losipal,cursive,losipal_c.png,,,,
,,,,31851,001,2025-10-16_16h59.14.122,HW_LDT_1,2024.2.4,MacIntel,119.047619,,,,,,,,,,,,,,,,,,,,113.7641,113.9631,113.9631,114.4637,,,,,,,,,,,,,,1.0671,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,12,0,114.4642,115.5351,z,1,1.0671,,[],[],[],[],[],[],[],115.5351,117.5334,117.5335,117.5338,[],[],[],[],[],[],[],,,,117.5338,117.5339,0.082324219,-0.415867332,0,0,0,,0,11,11,17,1,1,RL,menowy,cursive,menowy_c.png,,,,
,,,,31851,001,2025-10-16_16h59.14.122,HW_LDT_1,2024.2.4,MacIntel,119.047619,,,,,,,,,,,,,,,,,,,,117.5352,117.7336,117.7336,118.2339,,,,,,,,,,,,,,0.9571,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,13,0,118.2344,119.1925,m,1,0.9571,,[],[],[],[],[],[],[],119.1926,121.1885,121.1886,121.1888,[],[],[],[],[],[],[],,,,121.1889,121.1889,0.082324219,-0.415867332,0,0,0,,0,12,12,150,1,1,word,SENTIMENT,cursive,sentiment_c.png,,,,
,,,,31851,001,2025-10-16_16h59.14.122,HW_LDT_1,2024.2.4,MacIntel,119.047619,,,,,,,,,,,,,,,,,,,,121.19,121.3888,121.3888,121.8883,,,,,,,,,,,,,,0.7718,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,14,0,121.8887,122.6664,z,1,0.7718,,[],[],[],[],[],[],[],122.6664,124.667,124.667,124.6671,[],[],[],[],[],[],[],,,,124.6672,124.6673,0.082324219,-0.415867332,0,0,0,,0,13,13,67,1,1,TL,pocily,cursive,pocily_c.png,,,,
,,,,31851,001,2025-10-16_16h59.14.122,HW_LDT_1,2024.2.4,MacIntel,119.047619,,,,,,,,,,,,,,,,,,,,124.6686,124.8669,124.867,125.3672,,,,,,,,,,,,,,0.6867,0,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,15,0,125.3678,126.0594,m,0,0.6867,,[],[],[],[],[],[],[],126.0595,128.0545,128.0545,128.0548,[],[],[],[],[],[],[],,,,128.0548,128.0549,0.082324219,-0.415867332,0,0,0,,0,14,14,75,1,1,TL,speficic,cursive,speficic_c.png,,,,
,,,,31851,001,2025-10-16_16h59.14.122,HW_LDT_1,2024.2.4,MacIntel,119.047619,,,,,,,,,,,,,,,,,,,,128.0561,128.2545,128.2546,128.7526,,,,,,,,,,,,,,0.7623,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,16,0,128.7531,129.5207,z,1,0.7623,,[],[],[],[],[],[],[],129.5208,131.5211,131.5211,131.5212,[],[],[],[],[],[],[],,,,131.5212,131.5212,0.082324219,-0.415867332,0,0,0,,0,15,15,16,1,1,RL,marmipal,print,marmipal_p.png,,,,
,,,,31851,001,2025-10-16_16h59.14.122,HW_LDT_1,2024.2.4,MacIntel,119.047619,,,,,,,,,,,,,,,,,,,,131.5219,131.7157,131.7158,132.2201,,,,,,,,,,,,,,0.8241,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,17,1,132.2207,133.0502,z,1,0.8241,,[],[],[],[],[],[],[],133.0503,135.0506,135.0507,137.0494,[],[],[],[],[],[],[],z,1.9958,,137.0495,137.0495,0.082324219,-0.415867332,0,0,0,,0,16,16,1,1,1,RL,adnicory,cursive,adnicory_c.png,,,,
,,,,31851,001,2025-10-16_16h59.14.122,HW_LDT_1,2024.2.4,MacIntel,119.047619,,,,,,,,,,,,,,,,,,,,137.0501,137.2459,137.2459,137.7462,,,,,,,,,,,,,,1.2861,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,18,0,137.7466,139.0384,m,1,1.2861,,[],[],[],[],[],[],[],139.0384,141.0387,141.0388,141.039,[],[],[],[],[],[],[],,,,141.0391,141.0393,0.082324219,-0.415867332,0,0,0,,0,17,17,151,1,1,word,SPECIFIC,cursive,specific_c.png,,,,
,,,,31851,001,2025-10-16_16h59.14.122,HW_LDT_1,2024.2.4,MacIntel,119.047619,,,,,,,,,,,,,,,,,,,,141.0406,141.2386,141.2386,141.7389,,,,,,,,,,,,,,0.6207,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,19,0,141.7396,142.3625,m,1,0.6207,,[],[],[],[],[],[],[],142.3625,144.3596,144.3597,144.36,[],[],[],[],[],[],[],,,,144.36,144.3603,0.082324219,-0.415867332,0,0,0,,0,18,18,89,1,1,word,CAPACITY,print,capacity_p.png,,,,
,,,,31851,001,2025-10-16_16h59.14.122,HW_LDT_1,2024.2.4,MacIntel,119.047619,,,,,,,,,,,,,,,,,,,,144.3617,144.5545,144.5546,145.0583,,,,,,,,,,,,,,0.9861,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,20,0,145.059,146.0502,z,1,0.9861,,[],[],[],[],[],[],[],146.0503,148.0468,148.0469,148.0472,[],[],[],[],[],[],[],,,,148.0472,148.0474,0.082324219,-0.415867332,0,0,0,,0,19,19,78,1,1,TL,vecolity,print,vecolity_p.png,,,,
,,,,31851,001,2025-10-16_16h59.14.122,HW_LDT_1,2024.2.4,MacIntel,119.047619,,,,,,,,,,,,,,,,,,,,148.0484,148.2473,148.2474,148.7473,,,,,,,,,,,,,,0.9028,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,21,1,148.7477,149.6555,z,1,0.9028,,[],[],[],[],[],[],[],149.6556,151.6551,151.6552,153.1557,[],[],[],[],[],[],[],z,1.4943,,153.1558,153.1559,0.082324219,-0.415867332,0,0,0,,0,20,20,49,1,1,TL,clicinal,cursive,clicinal_c.png,,,,
,,,,31851,001,2025-10-16_16h59.14.122,HW_LDT_1,2024.2.4,MacIntel,119.047619,,,,,,,,,,,,,,,,,,,,153.1565,153.3556,153.3557,153.8556,,,,,,,,,,,,,,0.9278,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,22,0,153.8563,154.7889,m,1,0.9278,,[],[],[],[],[],[],[],154.7889,156.7887,156.7888,156.7889,[],[],[],[],[],[],[],,,,156.7889,156.789,0.082324219,-0.415867332,0,0,0,,0,21,21,139,1,1,word,REGULAR,print,regular_p.png,,,,
,,,,31851,001,2025-10-16_16h59.14.122,HW_LDT_1,2024.2.4,MacIntel,119.047619,,,,,,,,,,,,,,,,,,,,156.7897,156.9888,156.9889,157.489,,,,,,,,,,,,,,1.1029,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,23,0,157.4894,158.5972,m,1,1.1029,,[],[],[],[],[],[],[],158.5972,160.5973,160.5974,160.5974,[],[],[],[],[],[],[],,,,160.5975,160.5976,0.082324219,-0.415867332,0,0,0,,0,22,22,107,1,1,word,EVIDENT,print,evident_p.png,,,,
,,,,31851,001,2025-10-16_16h59.14.122,HW_LDT_1,2024.2.4,MacIntel,119.047619,,,,,,,,,,,,,,,,,,,,160.5985,160.7935,160.7935,161.2969,,,,,,,,,,,,,,0.653,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,24,0,161.2976,161.955,z,1,0.653,,[],[],[],[],[],[],[],161.955,163.9543,163.9543,163.9545,[],[],[],[],[],[],[],,,,163.9545,163.9547,0.082324219,-0.415867332,0,0,0,,0,23,23,27,1,1,RL,rasibal,print,rasibal_p.png,,,,
,,,,31851,001,2025-10-16_16h59.14.122,HW_LDT_1,2024.2.4,MacIntel,119.047619,,,,,,,,,,,,,,,,,,,,163.9558,164.1547,164.1548,164.6527,,,,,,,,,,,,,,1.1635,0,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,25,1,164.6533,165.8208,z,0,1.1635,,[],[],[],[],[],[],[],165.8209,167.8168,167.8169,169.0067,[],[],[],[],[],[],[],z,1.1891,,169.0068,169.0068,0.082324219,-0.415867332,0,0,0,,0,24,24,103,1,1,word,DISPUTE,cursive,dispute_c.png,,,,
,,,,31851,001,2025-10-16_16h59.14.122,HW_LDT_1,2024.2.4,MacIntel,119.047619,,,,,,,,,,,,,,,,,,,,169.0079,169.2046,169.2046,169.7048,,,,,,,,,,,,,,0.9813,0,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,26,0,169.7053,170.689,z,0,0.9813,,[],[],[],[],[],[],[],170.6891,172.6829,172.683,172.6832,[],[],[],[],[],[],[],,,,172.6833,172.6834,0.082324219,-0.415867332,0,0,0,,0,25,25,105,1,1,word,EDITOR,cursive,editor_c.png,,,,
