counterbalance_lists.group,counterbalance_lists.remaining,get_list.started,get_list.stopped,participant,session,date,expName,psychopyVersion,OS,frameRate,Instructions.started,Instructions.stopped,key_resp.keys,key_resp.rt,key_resp.duration,instr_done_touch.x,instr_done_touch.y,instr_done_touch.leftButton,instr_done_touch.midButton,instr_done_touch.rightButton,instr_done_touch.clicked_name,start_instr.thisRepN,start_instr.thisTrialN,start_instr.thisN,start_instr.thisIndex,start_instr.ran,pageN,phase,instruct_text,has_image,instruct_image,showProgress.started,showProgress.stopped,fix.started,fix.stopped,prac.started,prac.stopped,response.keys,response.corr,response.rt,response.duration,touch_resp.x,touch_resp.y,touch_resp.leftButton,touch_resp.midButton,touch_resp.rightButton,touch_resp.time,touch_resp.clicked_name,rt,corr,feedback.started,feedback.stopped,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,TrialID,StimulusType,Condition,PrimeDuration,Prime,Target,corrAns,Instructions_expt.started,Instructions_expt.stopped,key_resp_3.keys,instr_done_touch_3.x,instr_done_touch_3.y,instr_done_touch_3.leftButton,instr_done_touch_3.midButton,instr_done_touch_3.rightButton,instr_done_touch_3.clicked_name,instr_experiment.thisRepN,instr_experiment.thisTrialN,instr_experiment.thisN,instr_experiment.thisIndex,instr_experiment.ran,trialID,flag,maintask.started,maintask.stopped,key_resp_2.keys,key_resp_2.corr,key_resp_2.rt,key_resp_2.duration,targ_click.x,targ_click.y,targ_click.leftButton,targ_click.midButton,targ_click.rightButton,targ_click.time,targ_click.clicked_name,ITI.started,ITI.stopped,probe.started,probe.stopped,click_probe.x,click_probe.y,click_probe.leftButton,click_probe.midButton,click_probe.rightButton,click_probe.time,click_probe.clicked_name,key_resp_probe.keys,Break.started,Break.stopped,break_done_touch.x,break_done_touch.y,break_done_touch.leftButton,break_done_touch.midButton,break_done_touch.rightButton,break_done_keyboard.keys,list4_trials.thisRepN,list4_trials.thisTrialN,list4_trials.thisN,list4_trials.thisIndex,list4_trials.ran,list_id,item_type,string,font,stim_file,key_resp_probe.rt,key_resp_probe.duration,break_done_keyboard.rt,break_done_keyboard.duration,End.started,End.stopped
,,,,32127,001,2025-10-16_16h07.17.515,HW_LDT_1,2024.2.4,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,,,583.7253,583.9241,583.9241,584.4249,,,,,,,,,,,,,,0.9462,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,113,1,584.4252,585.3748,m,1,0.9462,,[],[],[],[],[],[],[],585.3749,587.375,587.375,589.6249,[],[],[],[],[],[],[],z,589.625,589.6251,0.282354329,-0.23114251,0,0,0,,0,112,112,88,1,4,word,CAMERA,print,camera_p.png,2.2448,,,,,
,,,,32127,001,2025-10-16_16h07.17.515,HW_LDT_1,2024.2.4,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,,,589.6263,589.8244,589.8244,590.3249,,,,,,,,,,,,,,4.0052,0,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,114,0,590.3253,594.3413,m,0,4.0052,,[],[],[],[],[],[],[],594.3413,596.3409,596.3409,596.3411,[],[],[],[],[],[],[],,596.3411,596.3412,0.282354329,-0.23114251,0,0,0,,0,113,113,30,1,4,RL,nunewical,cursive,nunewical_c.png,,,,,,
,,,,32127,001,2025-10-16_16h07.17.515,HW_LDT_1,2024.2.4,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,,,596.3422,596.5413,596.5414,597.041,,,,,,,,,,,,,,0.9101,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,115,1,597.0413,597.9581,m,1,0.9101,,[],[],[],[],[],[],[],597.9581,599.9575,599.9575,601.0748,[],[],[],[],[],[],[],m,601.075,601.075,0.282354329,-0.23114251,0,0,0,,0,114,114,109,1,4,word,GRATEFUL,print,grateful_p.png,1.107,,,,,
,,,,32127,001,2025-10-16_16h07.17.515,HW_LDT_1,2024.2.4,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,,,601.0761,601.2746,601.2746,601.7743,,,,,,,,,,,,,,5.1301,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,116,0,601.7748,606.9078,z,1,5.1301,,[],[],[],[],[],[],[],606.9079,608.9078,608.9079,608.9079,[],[],[],[],[],[],[],,608.908,608.9081,0.282354329,-0.23114251,0,0,0,,0,115,115,4,1,4,RL,betemit,cursive,betemit_c.png,,,,,,
,,,,32127,001,2025-10-16_16h07.17.515,HW_LDT_1,2024.2.4,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,,,608.9091,609.1078,609.1078,609.6079,,,,,,,,,,,,,,2.0633,0,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,117,1,609.6084,611.6743,m,0,2.0633,,[],[],[],[],[],[],[],611.6744,613.6745,613.6745,614.941,[],[],[],[],[],[],[],z,614.941,614.9411,0.282354329,-0.23114251,0,0,0,,0,116,116,24,1,4,RL,marmipal,cursive,marmipal_c.png,1.2607,,,,,
,,,,32127,001,2025-10-16_16h07.17.515,HW_LDT_1,2024.2.4,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,,,614.9417,615.1413,615.1413,615.6411,,,,,,,,,,,,,,1.4726,0,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,118,0,615.6415,617.1245,z,0,1.4726,,[],[],[],[],[],[],[],617.1245,619.124,619.124,619.1242,[],[],[],[],[],[],[],,619.1242,619.1243,0.282354329,-0.23114251,0,0,0,,0,117,117,101,1,4,word,DELICATE,cursive,delicate_c.png,,,,,,
,,,,32127,001,2025-10-16_16h07.17.515,HW_LDT_1,2024.2.4,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,,,619.1251,619.3239,619.3239,619.8244,,,,,,,,,,,,,,1.6285,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,119,0,619.8249,621.4578,m,1,1.6285,,[],[],[],[],[],[],[],621.4578,623.4571,623.4572,623.4573,[],[],[],[],[],[],[],,623.4573,623.4575,0.282354329,-0.23114251,0,0,0,,0,118,118,122,1,4,word,MOBILE,print,mobile_p.png,,,,,,
,,,,32127,001,2025-10-16_16h07.17.515,HW_LDT_1,2024.2.4,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,,,623.4583,623.6573,623.6574,624.1577,,,,,,,,,,,,,,1.0763,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,120,0,624.1583,625.2408,z,1,1.0763,,[],[],[],[],[],[],[],625.2409,627.241,627.241,627.2412,[],[],[],[],[],[],[],,627.2412,627.2412,0.282354329,-0.23114251,0,0,0,,0,119,119,20,1,4,RL,gralekul,print,gralekul_p.png,,,,,,
,,,,32127,001,2025-10-16_16h07.17.515,HW_LDT_1,2024.2.4,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,,,627.2421,627.441,627.441,627.94,,,,,,,,,,,,,,1.0475,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,121,0,627.9402,628.9905,z,1,1.0475,,[],[],[],[],[],[],[],628.9905,630.9909,630.9909,630.991,[],[],[],[],[],[],[],,630.9911,630.9911,0.282354329,-0.23114251,0,0,0,,0,120,120,48,1,4,RL,vabifity,print,vabifity_p.png,,,,,,
,,,,32127,001,2025-10-16_16h07.17.515,HW_LDT_1,2024.2.4,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,,,630.992,631.1901,631.1902,631.6909,,,,,,,,,,,,,,1.1535,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,122,0,631.6912,632.8572,m,1,1.1535,,[],[],[],[],[],[],[],632.8573,634.8566,634.8567,634.8568,[],[],[],[],[],[],[],,634.8568,634.8569,0.282354329,-0.23114251,0,0,0,,0,121,121,82,1,4,word,AMATEUR,cursive,amateur_c.png,,,,,,
,,,,32127,001,2025-10-16_16h07.17.515,HW_LDT_1,2024.2.4,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,,,634.8578,635.0454,635.0454,635.5575,,,,,,,,,,,,,,0.9891,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,123,0,635.5579,636.557,z,1,0.9891,,[],[],[],[],[],[],[],636.5571,638.5574,638.5574,638.5576,[],[],[],[],[],[],[],,638.5576,638.5577,0.282354329,-0.23114251,0,0,0,,0,122,122,53,1,4,TL,cemerony,print,cemerony_p.png,,,,,,
,,,,32127,001,2025-10-16_16h07.17.515,HW_LDT_1,2024.2.4,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,,,638.5586,638.7576,638.7576,639.2574,,,,,,,,,,,,,,0.8874,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,124,1,639.2578,640.1575,m,1,0.8874,,[],[],[],[],[],[],[],640.1575,642.1464,642.1465,643.3405,[],[],[],[],[],[],[],m,643.3405,643.3406,0.282354329,-0.23114251,0,0,0,,0,123,123,123,1,4,word,MODERATE,print,moderate_p.png,1.1915,,,,,
,,,,32127,001,2025-10-16_16h07.17.515,HW_LDT_1,2024.2.4,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,,,643.3412,643.5407,643.5407,644.0406,,,,,,,,,,,,,,1.9599,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,125,0,644.041,646.0073,z,1,1.9599,,[],[],[],[],[],[],[],646.0074,648.0072,648.0074,648.0075,[],[],[],[],[],[],[],,648.0075,648.0076,0.268087294,-0.031376784,0,0,0,,0,124,124,34,1,4,RL,posity,cursive,posity_c.png,,,,,,
,,,,32127,001,2025-10-16_16h07.17.515,HW_LDT_1,2024.2.4,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,,,648.0086,648.2074,648.2074,648.7072,,,,,,,,,,,,,,0.9224,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,126,0,648.7075,649.6401,z,1,0.9224,,[],[],[],[],[],[],[],649.6401,651.6406,651.6406,651.6407,[],[],[],[],[],[],[],,651.6408,651.6409,0.268087294,-0.031376784,0,0,0,,0,125,125,51,1,4,TL,adsivory,cursive,adsivory_c.png,,,,,,
,,,,32127,001,2025-10-16_16h07.17.515,HW_LDT_1,2024.2.4,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,,,651.6418,651.8407,651.8407,652.3406,,,,,,,,,,,,,,2.1056,0,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,127,0,652.341,654.4573,m,0,2.1056,,[],[],[],[],[],[],[],654.4575,656.4572,656.4572,656.4573,[],[],[],[],[],[],[],,656.4574,656.4575,0.268087294,-0.031376784,0,0,0,,0,126,126,15,1,4,RL,debave,cursive,debave_c.png,,,,,,
,,,,32127,001,2025-10-16_16h07.17.515,HW_LDT_1,2024.2.4,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,,,656.4584,656.6563,656.6563,657.1571,,,,,,,,,,,,,,0.9189,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,128,0,657.1575,658.0769,m,1,0.9189,,[],[],[],[],[],[],[],658.0769,660.0735,660.0736,660.0737,[],[],[],[],[],[],[],,660.0737,660.0738,0.268087294,-0.031376784,0,0,0,,0,127,127,95,1,4,word,COMEDY,print,comedy_p.png,,,,,,
,,,,32127,001,2025-10-16_16h07.17.515,HW_LDT_1,2024.2.4,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,,,660.0747,660.2733,660.2733,660.774,,,,,,,,,,,,,,0.8915,0,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,129,0,660.7745,661.6728,z,0,0.8915,,[],[],[],[],[],[],[],661.6729,663.6736,663.6737,663.6738,[],[],[],[],[],[],[],,663.6739,663.674,0.268087294,-0.031376784,0,0,0,,0,128,128,85,1,4,word,BENEFIT,cursive,benefit_c.png,,,,,,
,,,,32127,001,2025-10-16_16h07.17.515,HW_LDT_1,2024.2.4,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,,,663.675,663.8731,663.8732,664.3737,,,,,,,,,,,,,,0.8468,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,130,0,664.3741,665.223,z,1,0.8468,,[],[],[],[],[],[],[],665.2231,667.2239,667.2239,667.224,[],[],[],[],[],[],[],,667.2241,667.2242,0.268087294,-0.031376784,0,0,0,,0,129,129,46,1,4,RL,skofen,cursive,skofen_c.png,,,,,,
,,,,32127,001,2025-10-16_16h07.17.515,HW_LDT_1,2024.2.4,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,,,667.2254,667.4237,667.4237,667.9237,,,,,,,,,,,,,,1.1944,0,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,131,1,667.9242,669.1236,m,0,1.1944,,[],[],[],[],[],[],[],669.1237,671.1239,671.1239,674.1905,[],[],[],[],[],[],[],z,674.1905,674.1907,0.268087294,-0.031376784,0,0,0,,0,130,130,38,1,4,RL,refakive,print,refakive_p.png,3.0607,,,,,
,,,,32127,001,2025-10-16_16h07.17.515,HW_LDT_1,2024.2.4,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,,,674.1918,674.3904,674.3904,674.8903,,,,,,,,,,,,,,1.313,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,132,0,674.8907,676.2071,z,1,1.313,,[],[],[],[],[],[],[],676.2071,678.2069,678.2069,678.207,[],[],[],[],[],[],[],,678.2071,678.2072,0.268087294,-0.031376784,0,0,0,,0,131,131,44,1,4,RL,senvilent,print,senvilent_p.png,,,,,,
,,,,32127,001,2025-10-16_16h07.17.515,HW_LDT_1,2024.2.4,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,,,678.2082,678.4062,678.4062,678.9069,,,,,,,,,,,,,,1.1603,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,133,0,678.9073,680.0736,z,1,1.1603,,[],[],[],[],[],[],[],680.0736,682.0735,682.0735,682.0737,[],[],[],[],[],[],[],,682.0737,682.0737,0.268087294,-0.031376784,0,0,0,,0,132,132,17,1,4,RL,denficy,cursive,denficy_c.png,,,,,,
,,,,32127,001,2025-10-16_16h07.17.515,HW_LDT_1,2024.2.4,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,,,682.0748,682.2733,682.2734,682.7732,,,,,,,,,,,,,,1.0993,0,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,134,0,682.7736,683.8732,,0,,,[0.3562156846788194],[-0.27071763780381947],[1],[0],[0],[1.0992999999998574],"[""button_right_main""]",683.8733,685.873,685.873,685.8731,[],[],[],[],[],[],[],,685.8731,685.8732,0.356215685,-0.270717638,0,0,0,,0,133,133,79,1,4,TL,tritube,print,tritube_p.png,,,,,,
,,,,32127,001,2025-10-16_16h07.17.515,HW_LDT_1,2024.2.4,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,,,685.8739,686.0736,686.0737,686.5737,,,,,,,,,,,,,,1.5245,0,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,135,0,686.5741,688.1068,m,0,1.5245,,[],[],[],[],[],[],[],688.1068,690.1066,690.1066,690.1066,[],[],[],[],[],[],[],,690.1067,690.1068,0.356215685,-0.270717638,0,0,0,,0,134,134,13,1,4,RL,crisival,cursive,crisival_c.png,,,,,,
,,,,32127,001,2025-10-16_16h07.17.515,HW_LDT_1,2024.2.4,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,,,690.1077,690.3066,690.3066,690.8061,,,,,,,,,,,,,,0.8936,0,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,136,0,690.8064,691.7059,z,0,0.8936,,[],[],[],[],[],[],[],691.706,693.706,693.706,693.7061,[],[],[],[],[],[],[],,693.7062,693.7063,0.356215685,-0.270717638,0,0,0,,0,135,135,159,1,4,word,VETERAN,cursive,veteran_c.png,,,,,,
,,,,32127,001,2025-10-16_16h07.17.515,HW_LDT_1,2024.2.4,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,,,693.7074,693.9066,693.9067,694.4067,,,,,,,,,,,,,,2.2481,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,137,0,694.4073,696.6558,z,1,2.2481,,[],[],[],[],[],[],[],696.6559,698.6565,698.6566,698.6567,[],[],[],[],[],[],[],,698.6568,698.6569,0.356215685,-0.270717638,0,0,0,,0,136,136,3,1,4,RL,bewoted,print,bewoted_p.png,,,,,,
,,,,32127,001,2025-10-16_16h07.17.515,HW_LDT_1,2024.2.4,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,,,698.6577,698.856,698.8561,699.3557,,,,,,,,,,,,,,1.6593,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,138,0,699.3561,701.0232,m,1,1.6593,,[],[],[],[],[],[],[],701.0232,703.0232,703.0233,703.0234,[],[],[],[],[],[],[],,703.0234,703.0235,0.356215685,-0.270717638,0,0,0,,0,137,137,107,1,4,word,EVIDENT,print,evident_p.png,,,,,,
,,,,32127,001,2025-10-16_16h07.17.515,HW_LDT_1,2024.2.4,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,,,703.0244,703.2224,703.2224,703.7232,,,,,,,,,,,,,,1.0155,0,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,139,0,703.7235,704.7394,m,0,1.0155,,[],[],[],[],[],[],[],704.7394,706.7399,706.7399,706.74,[],[],[],[],[],[],[],,706.7401,706.7401,0.356215685,-0.270717638,0,0,0,,0,138,138,54,1,4,TL,codemy,print,codemy_p.png,,,,,,
,,,,32127,001,2025-10-16_16h07.17.515,HW_LDT_1,2024.2.4,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,,,706.741,706.9391,706.9392,707.4397,,,,,,,,,,,,,,2.2267,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,140,0,707.4402,709.6731,z,1,2.2267,,[],[],[],[],[],[],[],709.6731,711.6732,711.6732,711.6735,[],[],[],[],[],[],[],,711.6735,711.6736,0.356215685,-0.270717638,0,0,0,,0,139,139,5,1,4,RL,bebine,print,bebine_p.png,,,,,,
,,,,32127,001,2025-10-16_16h07.17.515,HW_LDT_1,2024.2.4,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,,,711.6747,711.8729,711.8729,712.373,,,,,,,,,,,,,,1.7294,0,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,141,0,712.3733,714.1057,m,0,1.7294,,[],[],[],[],[],[],[],714.1057,716.106,716.1061,716.1062,[],[],[],[],[],[],[],,716.1062,716.1064,0.356215685,-0.270717638,0,0,0,,0,140,140,62,1,4,TL,locigal,print,locigal_p.png,,,,,,
,,,,32127,001,2025-10-16_16h07.17.515,HW_LDT_1,2024.2.4,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,,,716.1073,716.3063,716.3063,716.8064,,,,,,,,,,,,,,1.7443,0,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,142,0,716.8069,718.5559,m,0,1.7443,,[],[],[],[],[],[],[],718.556,720.5558,720.5558,720.5559,[],[],[],[],[],[],[],,720.556,720.556,0.356215685,-0.270717638,0,0,0,,0,141,141,37,1,4,RL,renutal,cursive,renutal_c.png,,,,,,
,,,,32127,001,2025-10-16_16h07.17.515,HW_LDT_1,2024.2.4,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,,,720.5569,720.7562,720.7562,721.2561,,,,,,,,,,,,,,2.9308,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,143,0,721.2565,724.1888,z,1,2.9308,,[],[],[],[],[],[],[],724.1888,726.1898,726.1898,726.19,[],[],[],[],[],[],[],,726.19,726.1901,0.356215685,-0.270717638,0,0,0,,0,142,142,60,1,4,TL,hetirage,print,hetirage_p.png,,,,,,
,,,,32127,001,2025-10-16_16h07.17.515,HW_LDT_1,2024.2.4,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,,,726.1911,726.3895,726.3896,726.8891,,,,,,,,,,,,,,1.0298,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,144,0,726.8894,727.9222,z,1,1.0298,,[],[],[],[],[],[],[],727.9222,729.9223,729.9224,729.9225,[],[],[],[],[],[],[],,729.9226,729.9228,0.356215685,-0.270717638,0,0,0,,0,143,143,49,1,4,RL,vesofity,cursive,vesofity_c.png,,,,,,
,,,,32127,001,2025-10-16_16h07.17.515,HW_LDT_1,2024.2.4,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,,,729.9238,730.1226,730.1226,730.623,,,,,,,,,,,,,,1.1036,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,145,0,730.6235,731.7392,z,1,1.1036,,[],[],[],[],[],[],[],731.7394,733.7396,733.7396,733.7398,[],[],[],[],[],[],[],,733.7399,733.7399,0.356215685,-0.270717638,0,0,0,,0,144,144,25,1,4,RL,macise,print,macise_p.png,,,,,,
,,,,32127,001,2025-10-16_16h07.17.515,HW_LDT_1,2024.2.4,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,,,733.7409,733.9396,733.9397,734.4385,,,,,,,,,,,,,,1.048,0,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,146,0,734.4388,735.4884,z,0,1.048,,[],[],[],[],[],[],[],735.4884,737.4889,737.4889,737.4891,[],[],[],[],[],[],[],,737.4892,737.4892,0.356215685,-0.270717638,0,0,0,,0,145,145,133,1,4,word,PROVIDE,cursive,provide_c.png,,,,,,
,,,,32127,001,2025-10-16_16h07.17.515,HW_LDT_1,2024.2.4,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,,,737.4901,737.6896,737.6896,738.1895,,,,,,,,,,,,,,1.7279,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,147,0,738.1898,739.9219,m,1,1.7279,,[],[],[],[],[],[],[],739.922,741.9227,741.9227,741.9228,[],[],[],[],[],[],[],,741.9228,741.9229,0.356215685,-0.270717638,0,0,0,,0,146,146,144,1,4,word,RESIDENT,cursive,resident_c.png,,,,,,
,,,,32127,001,2025-10-16_16h07.17.515,HW_LDT_1,2024.2.4,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,,,741.9237,742.122,742.122,742.6219,,,,,,,,,,,,,,1.227,0,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,148,0,742.6223,743.8559,z,0,1.227,,[],[],[],[],[],[],[],743.856,745.8559,745.856,745.8561,[],[],[],[],[],[],[],,745.8561,745.8561,0.356215685,-0.270717638,0,0,0,,0,147,147,91,1,4,word,CARDINAL,cursive,cardinal_c.png,,,,,,
,,,,32127,001,2025-10-16_16h07.17.515,HW_LDT_1,2024.2.4,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,,,745.8571,746.0562,746.0562,746.5559,,,,,,,,,,,,,,1.5065,0,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,149,0,746.5563,748.0726,z,0,1.5065,,[],[],[],[],[],[],[],748.0727,750.0726,750.0726,750.0727,[],[],[],[],[],[],[],,750.0727,750.0728,0.356215685,-0.270717638,0,0,0,,0,148,148,138,1,4,word,REFUSAL,cursive,refusal_c.png,,,,,,
,,,,32127,001,2025-10-16_16h07.17.515,HW_LDT_1,2024.2.4,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,,,750.0737,750.2725,750.2726,750.7727,,,,,,,,,,,,,,1.5595,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,150,0,750.7732,752.3393,m,1,1.5595,,[],[],[],[],[],[],[],752.3394,754.3391,754.3392,754.3392,[],[],[],[],[],[],[],,754.3393,754.3394,0.356215685,-0.270717638,0,0,0,,0,149,149,118,1,4,word,MEDICINE,cursive,medicine_c.png,,,,,,
,,,,32127,001,2025-10-16_16h07.17.515,HW_LDT_1,2024.2.4,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,,,754.3403,754.5392,754.5392,755.039,,,,,,,,,,,,,,0.9102,0,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,151,0,755.0392,755.9551,z,0,0.9102,,[],[],[],[],[],[],[],755.9552,757.9556,757.9556,757.9558,[],[],[],[],[],[],[],,757.9558,757.956,0.356215685,-0.270717638,0,0,0,,0,150,150,153,1,4,word,STOLEN,cursive,stolen_c.png,,,,,,
,,,,32127,001,2025-10-16_16h07.17.515,HW_LDT_1,2024.2.4,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,,,757.957,758.1556,758.1557,758.6557,,,,,,,,,,,,,,1.071,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,152,1,758.6561,759.7392,m,1,1.071,,[],[],[],[],[],[],[],759.7392,761.739,761.739,763.0557,[],[],[],[],[],[],[],z,763.0558,763.0558,0.356215685,-0.270717638,0,0,0,,0,151,151,119,1,4,word,MEMORY,print,memory_p.png,1.3134,,,,,
,,,,32127,001,2025-10-16_16h07.17.515,HW_LDT_1,2024.2.4,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,,,763.0564,763.2557,763.2558,763.7557,,,,,,,,,,,,,,1.3732,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,153,0,763.7561,765.1391,m,1,1.3732,,[],[],[],[],[],[],[],765.1392,767.1391,767.1392,767.1394,[],[],[],[],[],[],[],,767.1394,767.1396,0.356215685,-0.270717638,0,0,0,,0,152,152,149,1,4,word,SENATOR,print,senator_p.png,,,,,,
,,,,32127,001,2025-10-16_16h07.17.515,HW_LDT_1,2024.2.4,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,,,767.1406,767.3387,767.3387,767.8379,,,,,,,,,,,,,,0.8732,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,154,1,767.8382,768.7213,m,1,0.8732,,[],[],[],[],[],[],[],768.7213,770.7223,770.7223,772.0879,[],[],[],[],[],[],[],m,772.0879,772.0879,0.356215685,-0.270717638,0,0,0,,0,153,153,143,1,4,word,REMOVAL,print,removal_p.png,1.3638,,,,,
,,,,32127,001,2025-10-16_16h07.17.515,HW_LDT_1,2024.2.4,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,,,772.0885,772.2889,772.2889,772.7769,,,,,,,,,,,,,,2.3849,0,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,155,0,772.7774,775.1723,z,0,2.3849,,[],[],[],[],[],[],[],775.1724,777.172,777.1721,777.1722,[],[],[],[],[],[],[],,777.1722,777.1723,0.356215685,-0.270717638,0,0,0,,0,154,154,96,1,4,word,CONSIDER,cursive,consider_c.png,,,,,,
,,,,32127,001,2025-10-16_16h07.17.515,HW_LDT_1,2024.2.4,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,,,777.1733,777.3717,777.3717,777.8723,,,,,,,,,,,,,,0.9039,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,156,1,777.8728,778.7887,m,1,0.9039,,[],[],[],[],[],[],[],778.7889,780.789,780.789,781.9543,[],[],[],[],[],[],[],m,781.9544,781.9544,0.356215685,-0.270717638,0,0,0,,0,155,155,94,1,4,word,CLINICAL,print,clinical_p.png,1.1567,,,,,
,,,,32127,001,2025-10-16_16h07.17.515,HW_LDT_1,2024.2.4,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,,,781.955,782.1554,782.1554,782.6547,,,,,,,,,,,,,,0.9608,0,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,157,0,782.6552,783.6219,m,0,0.9608,,[],[],[],[],[],[],[],783.622,785.6221,785.6222,785.6224,[],[],[],[],[],[],[],,785.6224,785.6226,0.356215685,-0.270717638,0,0,0,,0,156,156,71,1,4,TL,racidal,print,racidal_p.png,,,,,,
